timestamp_pacific,response_code,response_name,electricity_commodity_code,cumulative_electricity_Wh,instantaneous_electricity_W,total_storage_commodity_code,total_energy_storage_Wh,present_storage_commodity_code,present_energy_storage_Wh,advanced_total_storage_commodity_code,advanced_total_energy_storage_Wh,advanced_present_storage_commodity_code,advanced_present_energy_storage_Wh,operational_state
2026-08-09 13:14:19,0,success,0,126000,0,6,9190,7,0,,,,,0
2026-08-09 13:15:20,0,success,0,126000,0,6,9190,7,0,,,,,6
2026-08-09 13:16:20,0,success,0,126000,0,6,9190,7,0,,,,,6
2026-08-09 13:17:20,0,success,0,126000,0,6,9190,7,0,,,,,6
2026-08-09 13:18:20,0,success,0,126000,0,6,9190,7,0,,,,,6
2026-08-09 13:19:20,0,success,0,126000,0,6,9190,7,0,,,,,6
2026-08-09 13:20:20,0,success,0,126000,0,6,9190,7,0,,,,,6
2026-08-09 13:21:20,0,success,0,126000,0,6,9190,7,0,,,,,6
2026-08-09 13:22:20,0,success,0,126000,0,6,9190,7,0,,,,,6
2026-08-09 13:23:20,0,success,0,126000,0,6,9190,7,0,,,,,6
2026-08-09 13:24:20,0,success,0,126000,0,6,9190,7,0,,,,,6
2026-08-09 13:25:20,0,success,0,126000,0,6,9190,7,0,,,,,6
2026-08-09 13:26:20,0,success,0,126000,0,6,9190,7,0,,,,,6
2026-08-09 13:27:20,0,success,0,126000,0,6,9190,7,22,,,,,6
2026-08-09 13:28:20,0,success,0,126000,0,6,9190,7,0,,,,,6
2026-08-09 13:29:20,0,success,0,126000,0,6,9190,7,0,,,,,6
2026-08-09 13:30:20,0,success,0,126000,0,6,9190,7,0,,,,,6
2026-08-09 13:31:20,0,success,0,126000,0,6,9190,7,0,,,,,6
2026-08-09 13:32:20,0,success,0,126000,0,6,9190,7,0,,,,,6
2026-08-09 13:33:20,0,success,0,126000,0,6,9190,7,0,,,,,6
2026-08-09 13:34:20,0,success,0,126000,0,6,9190,7,22,,,,,6
2026-08-09 13:35:20,0,success,0,126000,0,6,9190,7,0,,,,,6
2026-08-09 13:36:19,0,success,0,126000,0,6,9190,7,0,,,,,6
2026-08-09 13:37:20,0,success,0,126000,0,6,9190,7,0,,,,,6
2026-08-09 13:38:20,0,success,0,126000,0,6,9190,7,0,,,,,6
2026-08-09 13:39:20,0,success,0,126000,0,6,9190,7,22,,,,,6
2026-08-09 13:40:20,0,success,0,126000,0,6,9190,7,22,,,,,6
2026-08-09 13:41:20,0,success,0,126000,0,6,9190,7,22,,,,,6
2026-08-09 13:42:20,0,success,0,126000,0,6,9190,7,22,,,,,6
2026-08-09 13:43:20,0,success,0,126000,0,6,9190,7,22,,,,,6
2026-08-09 13:44:20,0,success,0,126000,0,6,9190,7,22,,,,,6
2026-08-09 13:45:20,0,success,0,126000,0,6,9190,7,22,,,,,6
2026-08-09 13:46:20,0,success,0,126000,0,6,9190,7,22,,,,,6
2026-08-09 13:47:19,0,success,0,126000,0,6,9190,7,22,,,,,6
2026-08-09 13:48:20,0,success,0,126000,0,6,9190,7,22,,,,,6
2026-08-09 13:49:20,0,success,0,126000,0,6,9190,7,22,,,,,6
2026-08-09 13:50:20,0,success,0,126000,0,6,9190,7,22,,,,,6
2026-08-09 13:51:20,0,success,0,126000,0,6,9190,7,22,,,,,6
2026-08-09 13:52:20,0,success,0,126000,0,6,9190,7,22,,,,,6
2026-08-09 13:53:20,0,success,0,126000,0,6,9190,7,22,,,,,6
2026-08-09 13:54:20,0,success,0,126000,0,6,9190,7,44,,,,,6
2026-08-09 13:55:20,0,success,0,126000,0,6,9190,7,22,,,,,6
2026-08-09 13:56:20,0,success,0,126000,0,6,9190,7,22,,,,,6
2026-08-09 13:57:20,0,success,0,126000,0,6,9190,7,22,,,,,6
2026-08-09 13:58:20,0,success,0,126000,0,6,9190,7,22,,,,,6
2026-08-09 13:59:20,0,success,0,126000,0,6,9190,7,22,,,,,6
2026-08-09 14:00:20,0,success,0,126000,0,6,9190,7,22,,,,,6
2026-08-09 14:01:19,0,success,0,126000,0,6,9190,7,44,,,,,6
